"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01"
394938,"Omaha, NE",60,88200,88900,89400,89900,90300,90600,90900,91200,91400,91700,92000,92700,93600,94200,94400,94800,94900,94900,95100,95500,96000,96500,96900,97400,97700,97600,97600,98200,99400,100400,101200,101800,102600,103700,104800,105300,106100,107500,108900,109700,109900,109900,110000,110200,110300,110400,110700,111200,111500,112000,112700,113700,114600,115400,116000,116500,117100,117800,118100,118100,117700,117500,117200,116600,115900,115800,115900,116100,116300,116700,117100,117300,117100,116900,116900,117100,117300,117300,117700,118000,118000,117900,118200,119100,120100,120600,120800,121100,121700,122200,122600,123000,123200,123600,124500,125300,125500,125200,125100,125400,125900,126500,127100,127500,127900,128100,127900,128000,128900,129900,130300,130400,130400,130400,130700,131500,132300,132700,132700,132600,132800,132900,133100,133300,133800,134200,133800,133100,132400,132100,132100,132100,132200,132700,133200,133100,133000,133700,134300,134400,133900,132600,131300,130300,129500,129000,128900,129000,128900,129000,129400,129800,129700,129200,129000,129200,129000,128200,127500,127100,127000,127200,127800,128200,129700,132100,133300,132600,131600,130700,130600,131400,131400,129100,125700,123400,122600,122700,123200,123600,125100,126800,127600,127300,126400,125500,125300,125700,126000,125800,125600,125300,124900,124900,125300,126000,126900,127800,128700,129200,129200,129400,129700,130000,130300,130500,130600,130500,130400,130800,131500,132100,132200,132000,132000,132400,132800,133000,132800,132700,133000,133700,134500,135000,135000,134900,135200,136300,137600,138600,139100,139800,140900,142000,142600,142900,142900,143100,143800,145000,146000,146300,146400,146600,147300,148400,149900,151400,152500,153000,153600,154500,155200,156100,157000,157700,158700,160400,161900,163100,164200,164800
394908,"New Haven, CT",61,119200,119900,120300,120200,120100,119900,119700,119500,119600,120000,120600,121100,121400,121300,121300,121500,121600,121500,121700,122200,122600,123600,124800,125700,126100,126300,126300,126400,126700,127100,127600,128100,128600,129300,130000,130500,131100,131900,132600,133300,133900,134800,135800,136800,138200,139800,141300,142500,143800,144800,145900,147000,147900,148800,149800,150500,151300,152100,153000,153900,154800,155700,156500,157700,159300,161200,162900,164700,166200,167600,168800,169800,170800,172600,174900,177200,179200,180800,182700,185200,187700,189800,192100,194700,197000,199100,201000,202800,204700,206600,208100,209700,211400,213300,215300,217300,219800,222900,226100,229000,231800,234500,236900,239000,241200,243600,246100,248400,250600,252900,255400,258200,261100,263900,266700,268700,269900,270500,270900,271700,271900,271000,269800,269100,268500,268000,267700,267600,267300,267200,267400,267700,267900,267600,266800,265900,265400,265000,264800,264400,262900,260100,257800,256000,254500,253500,252500,250600,248400,246500,244900,243400,241800,240300,239200,238000,236200,233800,231200,229500,229000,229300,229600,229300,230100,231900,232300,231400,231300,230900,229800,229000,227500,225400,223100,220800,219200,218900,218400,217500,216300,215600,216400,216800,215800,213500,211100,210300,210600,209900,208600,207700,206800,205800,205200,205300,205800,206200,206200,205800,205400,205400,205900,206300,206900,208000,208900,209600,210200,210500,211100,212200,211700,209800,208800,208800,209300,210400,211400,211200,210700,210700,211100,210900,210200,210000,210100,210400,211100,211800,211800,211900,212400,212500,212100,212300,212800,213100,213200,213200,213100,213500,213900,213500,213700,214800,215500,215100,214800,215200,215900,217200,218500,218500,217100,215800,215700,216700,217800,218600,219100,219800
394357,"Bakersfield, CA",62,85000,85000,85100,85300,85400,85400,85400,85600,85600,85700,85900,86100,86100,86000,85700,85500,85300,85000,84800,84700,84600,84700,85000,85300,85500,85600,85900,86000,85800,85800,86100,86300,86500,86900,87300,87400,87500,87600,87600,87800,88000,88300,88500,88900,89000,89200,89600,90000,90500,91300,92200,92800,93100,93400,93600,93900,94500,95200,95900,96400,97100,97800,98400,98900,99400,99800,100200,100900,101800,102900,104000,105000,105800,106500,107000,107900,109100,110700,112100,113400,115100,117100,118800,120800,122800,124500,126000,127600,129200,130800,132800,135000,137100,139300,141900,144600,147900,152200,157100,162400,168200,173800,179100,184700,190000,195100,200300,206100,211700,217200,223200,229400,235800,242400,248600,254200,259200,262700,265400,267900,269800,270800,270900,270000,268800,267800,266800,265100,262900,261200,259700,258100,256200,253800,250500,246400,241900,237400,232800,227800,222900,218600,213900,208200,202600,198000,194000,190500,186500,182500,178800,175400,172100,168800,166000,163100,159600,155800,152700,150600,148400,145600,143200,141400,140200,139000,137400,135800,135000,134400,133500,132300,131200,130200,129100,127900,126600,125100,123800,122800,122000,120900,119900,118900,118300,118200,118200,118300,118600,119300,119900,120700,121600,122600,123300,124100,125100,126400,127600,128900,130600,132300,134100,136300,138700,141200,143800,146400,149200,152000,154300,156300,157700,158600,159500,160300,161100,162100,163400,164500,165500,166500,167500,167800,168200,169300,171100,172600,173400,174200,175500,176700,177300,177600,178200,179300,180100,180600,181200,181900,182600,183300,184000,184700,185000,185200,185700,186700,187700,188800,189800,191000,192800,194200,194500,194500,195000,196000,196800,197600,198700,199500
394753,"Knoxville, TN",63,72600,73000,73100,73200,73600,74000,74100,74300,74600,75100,75400,75600,75700,76000,76300,76500,76600,76800,77100,77500,78000,78700,79300,79800,80200,80500,80700,81200,82000,82500,82700,83000,83300,83600,83900,84300,84700,85100,85500,85800,86000,86300,86600,86700,86600,86800,87000,87300,87300,87400,87400,87700,87900,88000,88300,88500,88800,89200,89500,89900,90300,90600,90900,91100,91100,91100,91200,91500,91900,92200,92500,93000,93300,93500,93800,94200,94400,94800,95300,95800,96000,96200,96400,96700,97100,97900,98500,98900,99400,99800,100300,101000,101500,101800,102600,103400,104000,104500,105000,105400,106100,106800,107500,108000,108800,109600,110200,110900,111600,112300,113500,114800,116000,117000,118000,118900,119700,120500,121200,121800,122500,123100,123500,124100,124400,124900,125300,125700,126200,126700,127200,127700,128100,128300,128400,128500,128800,129200,129200,129000,128900,128700,128500,128200,127900,127500,127200,127100,127300,127300,127600,127900,128100,128200,128400,128600,128700,128700,128500,128500,128600,128700,128900,129000,129100,128900,128400,127800,127600,127500,127400,127000,126500,125900,125300,125200,125200,125200,125400,125600,125100,124300,123900,123800,123600,123400,123300,123000,122700,122200,121500,120500,119900,120300,121300,122200,123000,123500,123500,123200,123100,123900,124900,125300,125700,126100,125800,125100,124600,124500,124600,124900,125300,125600,126400,128000,129500,130800,131700,131800,130900,129700,128900,128500,128300,128100,128200,128600,129100,129500,130000,130700,131400,132400,133500,134300,134500,134600,134600,135000,135700,136300,136600,137000,137900,139400,140700,141800,142700,143200,143700,144500,145300,145800,146400,147100,148000,148800,149600,150100,151100,152400
394653,"Greenville, SC",64,84700,84500,84300,84100,83900,84000,84100,84200,84500,84900,85200,85600,86000,86300,86600,87200,87700,88200,88500,88800,89100,89300,89600,90100,90600,90800,91000,91000,91100,91200,91700,92100,92600,93100,93600,94000,94400,95100,95900,96500,96700,97100,97500,97800,97900,98300,99100,99600,99800,100100,100900,101900,102500,102800,103300,103800,104300,104500,104700,105200,105800,106300,106600,106700,106700,107000,107400,107500,107800,108100,108200,108100,108100,108100,108000,108100,108500,108800,109000,109200,109500,109800,110000,110200,110700,111300,111600,111800,112100,112400,112700,113200,113600,113600,113700,113900,114300,114600,114600,114700,115200,115600,115700,115800,116300,116800,117400,118200,118600,118800,119200,119700,120000,120400,121000,121800,122200,122600,122900,123100,122900,122800,123200,123900,124500,124800,125200,125500,125700,125900,126000,126100,126300,126600,126700,126800,127000,127200,127000,126700,126100,125400,125100,125300,125800,126500,126800,126700,126800,126900,127100,127300,127500,127600,127600,127800,127900,127800,127700,127700,127400,127000,126700,126400,126700,127400,127600,127300,126900,126700,126600,126400,126000,125800,125600,125100,124700,124600,124700,124300,123900,123600,123300,122800,122400,122400,122500,122500,122800,123000,123000,123300,123600,123700,123800,123900,124000,124100,124300,124700,125200,125600,125800,125800,125900,126300,126600,127100,127400,127400,127500,127600,127300,126900,127100,127300,127400,127400,127500,127600,127900,128400,128900,129400,130000,130600,131000,131800,132800,133500,134100,135200,136300,136900,137500,138200,139000,139500,139700,140300,141200,142500,143800,144900,146000,147100,147900,148300,148700,149200,150200,151600,152300,152500,153000,153600,154200,154900,156100,157100,158000,158400
394952,"Ventura, CA",65,186200,186900,187100,186700,186300,186000,185700,185700,185900,186700,187300,187000,186400,186600,186900,187400,188100,189200,190500,192000,193600,195500,197500,199400,201000,202400,203400,204400,205800,207300,209100,211000,213000,215000,216900,218700,220100,222100,225000,227400,228900,230700,232500,234300,236700,239200,241600,244000,246200,248200,251100,254500,257300,258800,260400,262800,265600,268000,270300,272000,273400,274700,276100,278200,280500,282800,285200,288100,291700,295500,299000,302400,306400,311200,316100,321400,327700,335000,342900,350300,356300,361900,368500,375400,381700,387000,391800,397100,403300,410600,418400,425100,431500,438800,447800,457800,468300,479100,491200,503700,514200,522000,528500,534600,540300,546600,552700,559100,566600,575000,582200,587400,592300,598100,603200,608000,613500,618700,622700,627300,631400,633100,633000,632000,629600,625300,620400,615900,612100,609000,605400,599800,593000,586800,579700,572600,565600,558200,551300,543800,533700,524200,515700,506200,495800,486200,477400,470500,466100,462700,459200,455700,452500,449900,447700,444500,440200,435500,431700,429200,427300,424700,421600,418800,417000,415700,415300,416400,416100,413800,411500,410900,411500,412700,412100,410500,408800,406000,401700,398900,397700,397500,396200,390800,383300,377500,375800,377700,381100,380900,377700,376000,378300,381400,383400,385600,387800,389400,391800,394700,397900,402800,408100,412000,416700,424900,434200,442000,448800,455200,458300,459000,459000,461200,466900,473200,476200,476400,477900,480600,482900,485400,488800,491000,493300,496300,498000,497900,498200,500400,504300,508000,511000,513800,516600,519300,522100,525000,527700,530100,532200,533700,533900,535100,538800,543400,545500,546000,546900,549000,552900,557800,561200,561800,562300,564300,567000,568000,571200,576000,578400,579100
394318,"Allentown, PA",66,108100,108000,108000,107700,107800,107900,107900,108200,108500,108500,108600,108800,109200,109400,109600,109900,110100,110300,110500,110800,111100,111500,111900,112500,112800,112700,112700,112500,112300,112200,112100,112000,112000,112500,113200,113500,113400,113400,113600,114200,114600,114800,115100,115700,116100,116400,116900,117600,118700,119700,120400,121100,121900,122300,122700,123200,123600,123900,124200,124400,125000,125700,126500,127200,127500,127800,128400,129200,130100,130700,131400,132400,133400,134100,134900,135800,136900,138200,139400,140500,141700,143100,144300,145400,146700,148200,149500,150600,152100,153800,155300,156800,158400,160100,161700,163300,164700,166300,168100,170000,171800,173500,175100,177100,179200,181300,183200,185100,187200,189100,191100,193400,196300,199200,202200,204900,206800,208300,210100,212000,213800,215800,217300,218200,218900,219600,219800,219700,219200,219000,219200,219600,219900,220200,220300,220000,219500,218900,218400,217800,216600,215100,214100,213500,212300,210800,209500,208400,207200,205900,204600,203600,202400,200800,199300,198000,196600,195100,193800,192900,192400,192300,192400,191800,193700,196800,197500,195900,195200,194400,193400,192300,190700,188700,186800,185700,184800,184000,183900,183900,182800,181400,180200,179300,178400,178000,177600,176500,174500,172100,171000,171000,171000,171100,171300,171400,171400,171000,170800,171600,172000,171500,170800,171200,172300,172800,172600,172900,173700,174300,174400,174600,174800,175500,175800,175300,175300,176500,177400,177400,177200,177100,176500,175700,175200,175200,175200,175200,175300,176200,177800,179300,180200,180800,180900,180600,180000,179800,180100,180300,180000,179600,179300,179000,178900,179400,180600,182200,183500,184600,185200,186000,186700,186700,186300,186700,187700,188900,190000,190700,191100,191300
394561,"El Paso, TX",67,67600,67600,67400,67500,67300,67300,67600,68100,68300,68700,69000,69000,69000,69200,69500,69900,70300,70600,70800,71100,71300,71500,71600,71500,71400,71400,71400,71400,71400,71400,71400,71600,71700,71700,71500,71600,71900,72400,72900,73300,73500,73400,73500,73800,74100,74400,74700,74900,75100,75300,75300,75100,75200,75500,75800,75900,76100,76400,76700,77000,77100,76800,76500,76200,76000,75800,75900,75800,75600,75500,75600,75600,75500,75400,75300,75400,75800,76200,76400,76300,76200,76100,76100,76100,76000,76200,76700,77000,77300,77600,77700,77900,78300,79200,80300,81400,82600,84100,85000,85600,86100,86700,87500,88200,89000,89700,90400,91200,91700,92000,92600,93500,94200,94600,95000,95500,96300,97100,98000,99200,100900,102400,103900,105300,107000,108700,110500,111900,113500,114800,115300,115500,116000,116400,117000,118100,119100,119400,119400,119500,119900,119900,118900,117400,116000,115000,114200,113700,113500,113700,114000,114300,114800,115700,116400,116800,117200,117500,117900,117800,117400,116900,116900,117500,116000,113000,111500,112100,112000,111600,111300,110900,110800,110900,111100,110900,110900,111600,112300,112400,112300,112100,111500,111000,110600,110000,109500,109200,109300,109900,110500,110600,111200,112600,113600,114100,114600,115000,114300,113400,112900,112700,112800,113100,112800,112000,111500,111200,110800,110500,110700,110800,111000,111100,110800,110300,110200,110100,109900,109900,110200,110500,110600,110500,110500,110700,110600,110300,110300,110600,110800,110900,110600,110100,109700,109400,109600,110000,110400,110600,110900,110900,111100,111100,111300,111400,111700,111900,112200,112400,112400,112200,112200,112200,112400,112700,112800,113100,113400,113900,114700,115200
394367,"Baton Rouge, LA",68,88000,91100,93900,95700,95700,94100,95100,97800,99800,100800,102300,102400,103000,103600,103100,102500,102900,103500,103100,102100,100100,99500,100900,101200,99700,99000,98500,98800,100700,102700,102800,101400,100000,100200,101300,102700,103200,102400,101500,101300,101800,102400,102400,102300,103500,105200,107000,108500,108900,109100,112700,117200,118000,117300,118200,118600,117600,115600,110400,106700,107000,108500,107800,107900,108600,108800,108400,109700,110300,108800,107700,108000,107600,106100,104500,102000,101000,101200,101600,101800,103500,105500,107700,110200,111700,112000,112100,112600,113100,113600,113600,113200,112700,113200,114300,114600,114500,114900,115500,116200,116600,116900,117800,119200,120300,121600,123000,123500,123900,124900,126300,126900,127700,130800,135100,137600,138300,138800,138300,136100,133700,133000,133200,133400,133600,132400,129300,127500,127900,129200,130300,133100,136200,137700,137900,137900,136900,135200,133900,133500,134200,133600,133200,133900,136400,138700,139700,140200,141200,142400,143600,144500,145200,146300,147400,147800,147800,148000,148600,149400,150000,150600,151000,151100,149700,148100,147800,148200,147700,146600,145400,144500,144400,144400,144500,144400,144000,143700,143500,143200,142800,142800,142900,142800,142300,141600,141300,141100,140900,140900,140900,140600,139900,139300,139100,139300,139400,139800,140400,141100,141700,142300,142700,142600,142600,142600,142100,141700,141900,142200,142000,141700,141800,141800,140800,140000,140300,140900,142000,143200,144400,145500,146400,146800,146700,146800,147200,147700,148200,149000,150000,150700,150900,151300,152000,152600,152900,153300,154300,155500,156500,157200,158500,159800,160600,161300,162300,163300,164900,167200,169300,170500,170900,171000,170900,171000,171800,172300,172800,174100,175600,176500
394521,"Dayton, OH",69,86400,86500,86800,87000,87200,87500,87900,88100,88300,88600,88900,89200,89600,89800,90000,90300,90700,91200,91600,91800,92000,92300,92500,92600,92600,92500,92400,92400,92400,92600,92600,92500,92600,92800,93000,93600,94400,95000,95500,95800,95800,95600,95600,95600,95900,96400,96900,97300,97600,97700,97900,98200,98400,98600,98700,98900,99100,99400,99700,100000,100100,100500,101100,101500,101800,102300,102600,102500,102500,102900,103400,103700,103900,104200,104400,104700,105000,105000,105000,105100,105300,105700,106200,106500,106900,107500,108100,108600,109000,109800,111400,113500,114900,114800,114000,113600,113300,113200,113200,113400,113800,114100,114300,114300,114500,114700,115000,115600,116400,116700,116800,116900,117100,117000,116800,116700,116500,116400,116500,116800,117000,117100,117000,117000,117200,117300,117400,117400,117100,116800,116900,117100,117200,117200,117200,117200,117100,117000,116700,116300,116300,116900,117400,117000,116100,115200,114600,113900,113100,112300,111800,111500,110800,109800,108900,108300,107400,106400,105400,104800,104600,104800,105100,105200,105900,107000,107300,106700,106000,105400,105000,104500,103800,102900,101900,100800,99600,98400,97400,97000,97400,98200,98400,98300,98100,97700,96800,95600,94800,94400,94100,94000,94300,94600,95000,95300,95500,95600,95800,96300,96500,96700,97100,97400,97300,97000,96900,96900,97000,97200,97300,97500,97500,97300,97400,97700,98000,98300,98800,99100,98800,98400,98400,98500,98600,98800,99200,99600,99900,100200,100500,100700,101200,101700,102200,102800,103400,103700,103800,104200,104600,104800,105000,105300,105800,106700,107800,108800,109800,110700,111100,111300,111500,111600,111700,112500,113400,114100,114700,115200,115500,115700
